Followers,Following,Bytes of Code,Seconds Since Creation,Stars
0.0,0.0,144.0,101768462.66434789,0.0
2.0,0.0,196.0,101769346.66434789,0.0
0.0,0.0,132.0,101767351.66434789,0.0
1.0,2.0,124.0,101762268.66434789,0.0
0.0,0.0,108.0,101741880.66434789,0.0
2.0,27.0,608.0,101754810.66434789,0.0
8.0,0.0,168.0,101680919.66434789,0.0
43.0,0.0,148.0,101684772.66434789,0.0
0.0,0.0,268.0,101618134.66434789,0.0
16.0,24.0,124.0,101524313.66434789,0.0
16.0,24.0,120.0,101524293.66434789,0.0
16.0,24.0,124.0,101524252.66434789,0.0
16.0,24.0,120.0,101524220.66434789,0.0
16.0,24.0,116.0,101524199.66434789,0.0
348.0,311.0,128.0,101524786.66434789,0.0
49.0,31.0,721.0,101525324.66434789,0.0
16.0,24.0,140.0,101524380.66434789,0.0
7.0,4.0,116.0,101524072.66434789,0.0
7.0,4.0,724.0,101524067.66434789,0.0
16.0,24.0,156.0,101524178.66434789,0.0
17.0,16.0,120.0,101520086.66434789,0.0
1.0,0.0,256.0,101504044.66434789,0.0
16.0,3.0,924.0,101505552.66434789,0.0
0.0,0.0,636.0,101496147.66434789,0.0
8.0,5.0,11.0,101471060.66434789,0.0
34.0,101.0,140.0,101469639.66434789,0.0
0.0,0.0,140.0,101477922.66434789,0.0
0.0,0.0,1388.0,101440281.66434789,0.0
0.0,0.0,144.0,101442106.66434789,0.0
21.0,43.0,132.0,101404552.66434789,0.0
2.0,0.0,124.0,101401041.66434789,0.0
0.0,0.0,192.0,101535505.66434789,0.0
4.0,0.0,128.0,101534576.66434789,0.0
6.0,6.0,120.0,101510812.66434789,0.0
6.0,6.0,112.0,101510756.66434789,0.0
6.0,6.0,120.0,101510748.66434789,0.0
6.0,6.0,180.0,101510732.66434789,0.0
6.0,6.0,124.0,101510729.66434789,0.0
6.0,6.0,132.0,101510674.66434789,0.0
6.0,6.0,112.0,101510670.66434789,0.0
6.0,6.0,116.0,101510664.66434789,0.0
44.0,56.0,124.0,101509772.66434789,0.0
3.0,0.0,8185.0,101510531.66434789,0.0
2.0,2.0,124.0,101463685.66434789,0.0
0.0,0.0,33492.0,101458909.66434789,0.0
112.0,32.0,384.0,101437180.66434789,0.0
13.0,23.0,188.0,101438430.66434789,0.0
0.0,0.0,3319.0,101410320.66434789,0.0
25.0,60.0,128.0,101409729.66434789,0.0
2.0,0.0,140.0,101413981.66434789,0.0
0.0,0.0,188.0,101413101.66434789,0.0
0.0,0.0,140.0,101531479.66434789,0.0
2.0,0.0,184.0,101526218.66434789,0.0
0.0,0.0,87.0,101498493.66434789,0.0
0.0,0.0,140.0,101491030.66434789,0.0
0.0,0.0,240.0,101490019.66434789,0.0
0.0,0.0,192.0,101490506.66434789,0.0
6.0,9.0,192.0,101454870.66434789,0.0
7.0,2.0,2728.0,101431493.66434789,0.0
0.0,0.0,164.0,101430450.66434789,0.0
4.0,1.0,936.0,101433925.66434789,0.0
31.0,28.0,216.0,101432255.66434789,0.0
0.0,0.0,152.0,101416940.66434789,0.0
3.0,0.0,176.0,101418592.66434789,0.0
27.0,16.0,7.0,96234005.66434789,0.0
43.0,68.0,18.0,96232448.66434789,0.0
14.0,21.0,0.0,96224046.66434789,0.0
24.0,38.0,0.0,96253028.66434789,0.0
2.0,0.0,0.0,96220217.66434789,0.0
2.0,3.0,59.0,96216153.66434789,0.0
1.0,2.0,0.0,96215214.66434789,0.0
0.0,0.0,0.0,96225315.66434789,0.0
0.0,0.0,0.0,96217952.66434789,0.0
9.0,5.0,0.0,96216483.66434789,0.0
0.0,0.0,45.0,96170158.66434789,0.0
1.0,1.0,2.0,96166676.66434789,0.0
0.0,0.0,34868.0,96170642.66434789,0.0
0.0,1.0,0.0,96126191.66434789,0.0
211.0,69.0,0.0,96100198.66434789,0.0
0.0,0.0,0.0,96084016.66434789,0.0
0.0,0.0,0.0,96246825.66434789,0.0
2.0,0.0,0.0,96249452.66434789,0.0
0.0,0.0,708.0,96246361.66434789,0.0
3.0,2.0,20.0,96256099.66434789,0.0
24.0,38.0,2.0,96252362.66434789,0.0
1.0,2.0,0.0,96210744.66434789,0.0
4.0,0.0,0.0,96197522.66434789,0.0
1.0,4.0,21388.0,96166172.66434789,0.0
0.0,0.0,485.0,96158436.66434789,0.0
4.0,4.0,485.0,96160415.66434789,0.0
0.0,8.0,625.0,96159629.66434789,0.0
2.0,6.0,0.0,96110277.66434789,0.0
20.0,28.0,0.0,96118720.66434789,0.0
1.0,3.0,0.0,96097523.66434789,0.0
0.0,0.0,0.0,96091548.66434789,0.0
20.0,0.0,0.0,96091336.66434789,0.0
5.0,23.0,3.0,96099432.66434789,0.0
24.0,1.0,30.0,96094433.66434789,0.0
2.0,1.0,2611.0,96097182.66434789,0.0
0.0,0.0,6522.0,96090499.66434789,0.0
0.0,0.0,16.0,96064888.66434789,0.0
2.0,0.0,26.0,96064327.66434789,0.0
15.0,11.0,13610.0,96067845.66434789,0.0
0.0,0.0,47.0,96070929.66434789,0.0
11.0,16.0,17.0,96070672.66434789,0.0
1.0,0.0,556.0,97705998.66434789,0.0
31.0,48.0,168.0,97700614.66434789,0.0
49.0,8.0,148.0,97702760.66434789,0.0
0.0,0.0,476.0,97704548.66434789,0.0
0.0,0.0,236.0,97697401.66434789,0.0
0.0,0.0,148.0,97693780.66434789,0.0
0.0,0.0,59.0,97697074.66434789,0.0
0.0,1.0,164.0,97697053.66434789,0.0
2.0,0.0,136.0,97696314.66434789,0.0
28.0,2.0,152.0,97691918.66434789,0.0
24.0,187.0,140.0,97684415.66434789,0.0
4.0,0.0,204.0,97683387.66434789,0.0
0.0,0.0,9892.0,97683287.66434789,0.0
3.0,0.0,140.0,97682061.66434789,0.0
12.0,15.0,172.0,97662658.66434789,0.0
16.0,45.0,10.0,97674282.66434789,0.0
0.0,0.0,164.0,97663522.66434789,0.0
0.0,0.0,10629.0,97660621.66434789,0.0
1.0,0.0,152.0,97667976.66434789,0.0
111.0,7.0,15.0,97649034.66434789,0.0
0.0,0.0,1932.0,97645813.66434789,0.0
0.0,0.0,124.0,97649516.66434789,0.0
13.0,29.0,148.0,97700435.66434789,0.0
2.0,1.0,172.0,97699831.66434789,0.0
19.0,29.0,156.0,97698792.66434789,0.0
0.0,0.0,124.0,97697802.66434789,0.0
18.0,15.0,3479.0,97687928.66434789,0.0
3.0,4.0,152.0,97687261.66434789,0.0
7.0,11.0,1524.0,97686042.66434789,0.0
4.0,9.0,5.0,97685459.66434789,0.0
1.0,0.0,128.0,97675066.66434789,0.0
1.0,3.0,120.0,97680037.66434789,0.0
0.0,1.0,215.0,97676447.66434789,0.0
1.0,7.0,947.0,97672620.66434789,0.0
0.0,0.0,196.0,97660050.66434789,0.0
0.0,1.0,116.0,97655592.66434789,0.0
5.0,5.0,188.0,97659508.66434789,0.0
47.0,48.0,180.0,97655361.66434789,0.0
33.0,36.0,140.0,97655188.66434789,0.0
13.0,36.0,124.0,97653709.66434789,0.0
0.0,4.0,140.0,97654165.66434789,0.0
35.0,36.0,140.0,97651787.66434789,0.0
1.0,2.0,75.0,97644255.66434789,0.0
0.0,0.0,160.0,97643570.66434789,0.0
11.0,21.0,38.0,97639601.66434789,0.0
45.0,92.0,7964.0,97640735.66434789,0.0
1.0,0.0,124.0,97640472.66434789,0.0
10.0,8.0,108.0,97641184.66434789,0.0
9.0,15.0,35.0,98635090.66434789,0.0
2.0,0.0,10.0,98629977.66434789,0.0
0.0,0.0,148.0,98611285.66434789,0.0
3.0,4.0,1676.0,98613877.66434789,0.0
0.0,0.0,104.0,98621770.66434789,0.0
13.0,39.0,116.0,98546611.66434789,0.0
13.0,39.0,288.0,98546579.66434789,0.0
13.0,39.0,496.0,98546573.66434789,0.0
15.0,1.0,140.0,98545569.66434789,0.0
2.0,3.0,120.0,98539813.66434789,0.0
13.0,39.0,132.0,98546534.66434789,0.0
13.0,39.0,112.0,98546532.66434789,0.0
13.0,39.0,120.0,98546517.66434789,0.0
35.0,16.0,148.0,98501964.66434789,0.0
34.0,85.0,160.0,98497654.66434789,0.0
0.0,0.0,149.0,98499637.66434789,0.0
11.0,10.0,672.0,98464607.66434789,0.0
0.0,1.0,216.0,98417848.66434789,0.0
4.0,1.0,116.0,98415725.66434789,0.0
147.0,14.0,156.0,98585639.66434789,0.0
8.0,8.0,156.0,98586919.66434789,0.0
4.0,1.0,128.0,98619567.66434789,0.0
63.0,35.0,1012.0,98606999.66434789,0.0
2.0,0.0,212.0,98606624.66434789,0.0
15.0,5.0,6004.0,98526774.66434789,0.0
4.0,3.0,140.0,98526454.66434789,0.0
0.0,0.0,2400.0,98446643.66434789,0.0
0.0,1.0,128.0,98455272.66434789,0.0
0.0,3.0,172.0,98453291.66434789,0.0
0.0,0.0,46.0,98450108.66434789,0.0
5.0,0.0,108.0,98411931.66434789,0.0
6.0,1.0,140.0,98411355.66434789,0.0
2.0,9.0,184.0,98408484.66434789,0.0
11.0,3.0,124.0,98375356.66434789,0.0
11.0,2.0,3.0,96054654.66434789,0.0
4.0,2.0,306.0,96054608.66434789,0.0
5.0,6.0,392.0,96057948.66434789,0.0
6.0,9.0,145546.0,96059858.66434789,0.0
2.0,2.0,708.0,96059616.66434789,0.0
1.0,0.0,77.0,96054948.66434789,0.0
0.0,0.0,11.0,96056721.66434789,0.0
6.0,9.0,130.0,96060289.66434789,0.0
0.0,0.0,67.0,96069690.66434789,0.0
0.0,0.0,156.0,102289775.66434789,1.0
7.0,4.0,464.0,102176044.66434789,1.0
13.0,3.0,180.0,102788183.66434789,1.0
0.0,1.0,204.0,101482822.66434789,1.0
5.0,0.0,232.0,101506790.66434789,1.0
1.0,1.0,4.0,101466037.66434789,1.0
1.0,1.0,3688.0,101438381.66434789,1.0
6.0,1.0,1047.0,96173530.66434789,1.0
5.0,5.0,0.0,96169768.66434789,1.0
4.0,1.0,2357.0,96101205.66434789,1.0
328.0,2.0,0.0,96082966.66434789,1.0
0.0,0.0,6192.0,97687294.66434789,1.0
1.0,1.0,22.0,97675621.66434789,1.0
53.0,137.0,44.0,98537363.66434789,1.0
8.0,1.0,951.0,98500852.66434789,1.0
14.0,0.0,160.0,98621732.66434789,1.0
16.0,6.0,132.0,98447730.66434789,1.0
11.0,1.0,7.0,96050520.66434789,1.0
0.0,0.0,148.0,97747632.66434789,1.0
0.0,0.0,53.0,95985727.66434789,1.0
21.0,19.0,1.0,95991373.66434789,1.0
18.0,17.0,204.0,99352785.66434789,1.0
2.0,0.0,204.0,99351045.66434789,1.0
13.0,0.0,25.0,100481540.66434789,1.0
29.0,184.0,280.0,100404026.66434789,1.0
1.0,0.0,140.0,99187977.66434789,1.0
36.0,86.0,120.0,99101969.66434789,1.0
