Followers,Following,Bytes of Code,Seconds Since Creation,Stars
2.0,3.0,10512.0,101420710.00509787,0.0
17.0,14.0,16.0,101420691.00509787,0.0
1.0,4.0,4524.0,101543394.00509787,0.0
8.0,27.0,17.0,101544802.00509787,0.0
0.0,0.0,6729.0,101533532.00509787,0.0
0.0,0.0,4626.0,101533451.00509787,0.0
3.0,0.0,1548.0,101535840.00509787,0.0
5.0,7.0,2960.0,101499232.00509787,0.0
0.0,0.0,1450.0,101462733.00509787,0.0
3.0,0.0,152.0,101462522.00509787,0.0
0.0,0.0,1180.0,101458356.00509787,0.0
23.0,1.0,5800.0,101459262.00509787,0.0
1.0,1.0,388.0,101440463.00509787,0.0
0.0,0.0,539.0,101437447.00509787,0.0
14.0,6.0,200.0,101441832.00509787,0.0
0.0,0.0,688.0,101440160.00509787,0.0
71.0,242.0,18329.0,101439942.00509787,0.0
1.0,0.0,144.0,101424433.00509787,0.0
3.0,21.0,11296.0,101425802.00509787,0.0
1.0,0.0,291.0,96252830.00509787,0.0
15.0,6.0,590.0,96229415.00509787,0.0
0.0,0.0,8697.0,96231169.00509787,0.0
0.0,0.0,0.0,96224671.00509787,0.0
0.0,2.0,875.0,96184390.00509787,0.0
1.0,8.0,3478.0,96182093.00509787,0.0
0.0,0.0,0.0,96177956.00509787,0.0
2.0,1.0,513.0,96175387.00509787,0.0
1.0,0.0,981.0,96175817.00509787,0.0
0.0,2.0,1468.0,96136214.00509787,0.0
8.0,14.0,0.0,96134888.00509787,0.0
2.0,4.0,1321.0,96139085.00509787,0.0
5.0,6.0,262.0,96109571.00509787,0.0
0.0,0.0,136.0,96094078.00509787,0.0
0.0,0.0,0.0,96092197.00509787,0.0
8.0,7.0,1566.0,96089238.00509787,0.0
21.0,6.0,1947.0,96256208.00509787,0.0
4.0,5.0,19143.0,96271378.00509787,0.0
1.0,0.0,0.0,96270984.00509787,0.0
0.0,0.0,2.0,96216276.00509787,0.0
1.0,0.0,0.0,96222647.00509787,0.0
3.0,3.0,5086.0,96174092.00509787,0.0
2.0,0.0,0.0,96169921.00509787,0.0
0.0,0.0,0.0,96163586.00509787,0.0
20.0,8.0,0.0,96168101.00509787,0.0
0.0,0.0,675.0,96123472.00509787,0.0
0.0,0.0,0.0,96126986.00509787,0.0
5.0,1.0,0.0,96098195.00509787,0.0
0.0,0.0,0.0,96107490.00509787,0.0
0.0,0.0,18124.0,96105384.00509787,0.0
0.0,0.0,34664.0,96071063.00509787,0.0
30.0,14.0,783.0,96072419.00509787,0.0
125.0,1.0,3497.0,96077584.00509787,0.0
0.0,0.0,21243.0,96075000.00509787,0.0
0.0,0.0,4506.0,96070870.00509787,0.0
0.0,0.0,27.0,97701438.00509787,0.0
36.0,11.0,124.0,97700841.00509787,0.0
6.0,21.0,3180.0,120188778.00509787,0.0
21.0,51.0,9611.0,23253714.005097866,0.0
0.0,0.0,51908.0,97677387.00509787,0.0
8.0,14.0,30284.0,97677914.00509787,0.0
0.0,1.0,136.0,97671897.00509787,0.0
0.0,0.0,1960.0,97650035.00509787,0.0
2.0,1.0,152.0,97706812.00509787,0.0
8.0,15.0,144.0,97706588.00509787,0.0
0.0,0.0,112.0,97691064.00509787,0.0
4.0,17.0,3112.0,97691732.00509787,0.0
1.0,0.0,140.0,97683047.00509787,0.0
0.0,0.0,584.0,97683339.00509787,0.0
0.0,0.0,960.0,97683996.00509787,0.0
0.0,0.0,2280.0,97668388.00509787,0.0
0.0,0.0,116.0,97666426.00509787,0.0
7.0,11.0,10724.0,97660536.00509787,0.0
177.0,113.0,124.0,97661045.00509787,0.0
12.0,0.0,3224.0,97661129.00509787,0.0
3.0,3.0,758.0,97651268.00509787,0.0
2.0,4.0,177485.0,97649277.00509787,0.0
63.0,94.0,144.0,97648286.00509787,0.0
0.0,0.0,1280.0,97651651.00509787,0.0
0.0,0.0,2062.0,97651401.00509787,0.0
9.0,35.0,6906.0,98622695.00509787,0.0
1.0,0.0,136.0,98618785.00509787,0.0
1.0,1.0,1864.0,98552145.00509787,0.0
23.0,10.0,2953.0,98548217.00509787,0.0
12.0,9.0,26854.0,98507039.00509787,0.0
1.0,1.0,50464.0,98504517.00509787,0.0
2.0,1.0,47307.0,98509064.00509787,0.0
0.0,0.0,152.0,98504328.00509787,0.0
0.0,1.0,2512.0,98503990.00509787,0.0
0.0,0.0,1185.0,98506722.00509787,0.0
0.0,1.0,132.0,98471996.00509787,0.0
4.0,6.0,1892.0,98628593.00509787,0.0
4.0,1.0,512.0,98635153.00509787,0.0
19.0,47.0,55202.0,98588528.00509787,0.0
0.0,0.0,6056.0,98597707.00509787,0.0
0.0,0.0,0.0,98596198.00509787,0.0
0.0,0.0,9391.0,98607825.00509787,0.0
1.0,0.0,176.0,98614932.00509787,0.0
1.0,0.0,8384.0,98611155.00509787,0.0
0.0,0.0,128.0,98463309.00509787,0.0
33.0,9.0,168.0,98456046.00509787,0.0
0.0,0.0,1069.0,98457444.00509787,0.0
50.0,83.0,2232.0,98418840.00509787,0.0
19.0,20.0,724.0,98419137.00509787,0.0
0.0,0.0,898.0,98387024.00509787,0.0
0.0,0.0,1500.0,96061078.00509787,0.0
5.0,4.0,32096.0,96063960.00509787,0.0
2.0,0.0,290.0,96065536.00509787,0.0
5.0,6.0,470.0,96056232.00509787,0.0
0.0,0.0,789.0,96067492.00509787,0.0
0.0,0.0,14815.0,96070247.00509787,0.0
0.0,0.0,1.0,96068481.00509787,0.0
