Followers,Following,Bytes of Code,Seconds Since Creation,Stars
76.0,9.0,124.0,97872181.59016705,0.0
2.0,5.0,175.0,22844940.590167046,0.0
0.0,0.0,124.0,21527007.590167046,0.0
17.0,21.0,31713.0,26360213.590167046,0.0
18.0,4.0,140.0,99469096.59016705,0.0
7.0,1.0,2769.0,99386252.59016705,0.0
9.0,4.0,1660.0,99336798.59016705,0.0
3.0,0.0,9.0,89667550.59016705,0.0
0.0,0.0,122.0,89601242.59016705,0.0
0.0,0.0,9848.0,89703968.59016705,0.0
0.0,0.0,3785.0,89699758.59016705,0.0
2.0,1.0,425.0,89506965.59016705,0.0
9.0,7.0,25.0,89471051.59016705,0.0
2.0,5.0,8.0,89787371.59016705,0.0
3.0,2.0,146.0,89808657.59016705,0.0
4.0,1.0,2412.0,89781284.59016705,0.0
6.0,0.0,21.0,89849507.59016705,0.0
47.0,7.0,12.0,87897318.59016705,0.0
0.0,1.0,11.0,88275662.59016705,0.0
28.0,42.0,66.0,87939375.59016705,0.0
1.0,0.0,13.0,88145875.59016705,0.0
3.0,3.0,32.0,88051705.59016705,0.0
2.0,3.0,6.0,88160574.59016705,0.0
24.0,24.0,1032.0,88093650.59016705,0.0
0.0,0.0,772.0,88534330.59016705,0.0
5.0,0.0,111.0,88426923.59016705,0.0
8.0,6.0,14193.0,66707970.590167046,0.0
0.0,0.0,154.0,88272097.59016705,0.0
0.0,0.0,110.0,21946667.590167046,0.0
1.0,1.0,6.0,88611910.59016705,0.0
29.0,30.0,37.0,88436783.59016705,0.0
22.0,2.0,24.0,87835971.59016705,0.0
4.0,0.0,7.0,87758054.59016705,0.0
68.0,3.0,372.0,87757558.59016705,0.0
9.0,5.0,10.0,87790587.59016705,0.0
3.0,6.0,19490.0,87721401.59016705,0.0
4.0,3.0,19.0,87529911.59016705,0.0
0.0,0.0,1003.0,87563877.59016705,0.0
4.0,2.0,2663.0,87655391.59016705,0.0
3.0,0.0,29.0,87681507.59016705,0.0
15.0,0.0,20583.0,87649606.59016705,0.0
34.0,24.0,1104.0,87632634.59016705,0.0
21.0,0.0,202.0,21720912.590167046,0.0
23.0,9.0,5.0,95328156.59016705,0.0
0.0,0.0,2.0,94264716.59016705,0.0
2.0,0.0,48.0,94422078.59016705,0.0
3.0,2.0,20.0,94359370.59016705,0.0
4.0,0.0,49.0,94856903.59016705,0.0
0.0,0.0,12.0,94773401.59016705,0.0
0.0,0.0,500.0,95405757.59016705,0.0
0.0,0.0,500.0,95405709.59016705,0.0
41.0,8.0,313.0,95039107.59016705,0.0
0.0,0.0,23.0,94955830.59016705,0.0
0.0,0.0,206.0,95147262.59016705,0.0
10.0,18.0,42.0,95051550.59016705,0.0
0.0,0.0,96.0,94069271.59016705,0.0
2.0,1.0,577.0,64026067.590167046,0.0
8.0,7.0,15.0,93913334.59016705,0.0
2.0,5.0,105.0,93917294.59016705,0.0
0.0,0.0,93.0,94044846.59016705,0.0
5.0,3.0,83.0,94076422.59016705,0.0
106.0,39.0,144.0,104770771.59016705,0.0
7.0,2.0,172.0,103217813.59016705,0.0
6.0,3.0,176.0,103191995.59016705,0.0
13.0,0.0,37.0,103858070.59016705,0.0
19.0,12.0,35.0,103704829.59016705,0.0
32.0,26.0,124.0,103637810.59016705,0.0
0.0,0.0,116.0,103639293.59016705,0.0
0.0,0.0,21916.0,103587061.59016705,0.0
8.0,1.0,140.0,104472962.59016705,0.0
75.0,6.0,216.0,103495079.59016705,0.0
3.0,1.0,200.0,105060893.59016705,0.0
34.0,0.0,148.0,104580900.59016705,0.0
1.0,0.0,20.0,104450657.59016705,0.0
5.0,7.0,216.0,105175879.59016705,0.0
4.0,1.0,1.0,91404268.59016705,0.0
0.0,0.0,65.0,91182418.59016705,0.0
1.0,0.0,762.0,92582984.59016705,0.0
1.0,0.0,13.0,92493848.59016705,0.0
124.0,31.0,37.0,92410778.59016705,0.0
0.0,0.0,12.0,92076271.59016705,0.0
21.0,80.0,15.0,91447206.59016705,0.0
1.0,10.0,28.0,91605574.59016705,0.0
0.0,0.0,108.0,91517586.59016705,0.0
4.0,3.0,25.0,91339433.59016705,0.0
