Followers,Following,Bytes of Code,Seconds Since Creation,Stars
4.0,8.0,2099.0,97371366.09858441,0.0
0.0,0.0,508.0,97371088.09858441,0.0
3.0,6.0,172.0,97357662.09858441,0.0
0.0,0.0,156.0,97263426.09858441,0.0
0.0,1.0,59936.0,97267179.09858441,0.0
2.0,0.0,66628.0,97270342.09858441,0.0
0.0,0.0,156.0,97648952.09858441,0.0
0.0,0.0,276.0,97648829.09858441,0.0
45.0,30.0,11216.0,97622159.09858441,0.0
0.0,0.0,59.0,97625332.09858441,0.0
0.0,0.0,5500.0,97499681.09858441,0.0
0.0,0.0,1948.0,97379142.09858441,0.0
0.0,1.0,128.0,97235108.09858441,0.0
6.0,6.0,160.0,97547599.09858441,0.0
5.0,1.0,10020.0,97537497.09858441,0.0
0.0,0.0,120.0,97537121.09858441,0.0
11.0,7.0,1544.0,97541072.09858441,0.0
47.0,0.0,212.0,97538571.09858441,0.0
0.0,0.0,1654.0,97538730.09858441,0.0
3.0,3.0,120.0,97458689.09858441,0.0
5.0,4.0,1040.0,97344487.09858441,0.0
1.0,1.0,260.0,97351303.09858441,0.0
1.0,0.0,59072.0,97305322.09858441,0.0
5.0,42.0,50.0,97585955.09858441,0.0
5.0,8.0,144.0,97489444.09858441,0.0
0.0,0.0,124.0,97493587.09858441,0.0
2.0,2.0,835.0,97494884.09858441,0.0
174.0,21.0,780.0,97494709.09858441,0.0
0.0,0.0,173.0,97488267.09858441,0.0
4.0,3.0,124.0,97428940.09858441,0.0
5.0,0.0,5452.0,97328702.09858441,0.0
1.0,0.0,216.0,97331408.09858441,0.0
29.0,603.0,1144.0,97331778.09858441,0.0
2.0,4.0,152.0,97277795.09858441,0.0
0.0,0.0,1209.0,97282954.09858441,0.0
0.0,1.0,172.0,97446479.09858441,0.0
0.0,0.0,29.0,97451314.09858441,0.0
1.0,1.0,2456.0,97372919.09858441,0.0
0.0,1.0,228.0,97372685.09858441,0.0
2.0,0.0,296.0,97318607.09858441,0.0
13.0,26.0,7852.0,97229910.09858441,0.0
3.0,2.0,268.0,97594938.09858441,0.0
2.0,22.0,256.0,97519316.09858441,0.0
12.0,35.0,5512.0,97396793.09858441,0.0
3.0,1.0,41236.0,97288547.09858441,0.0
2.0,0.0,120.0,97613807.09858441,0.0
2.0,2.0,17.0,97326230.09858441,0.0
