Followers,Following,Bytes of Code,Seconds Since Creation,Stars
24.0,1.0,47.0,101788977.59016705,0.0
2.0,0.0,228.0,101788370.59016705,0.0
0.0,0.0,15139.0,101794336.59016705,0.0
0.0,0.0,128.0,101773696.59016705,0.0
15.0,17.0,628.0,101742699.59016705,0.0
0.0,0.0,364.0,101688813.59016705,0.0
0.0,0.0,1440.0,101691250.59016705,0.0
0.0,1.0,32453.0,101692606.59016705,0.0
0.0,0.0,144.0,101691724.59016705,0.0
9.0,9.0,128.0,101691598.59016705,0.0
0.0,0.0,148.0,101641005.59016705,0.0
0.0,3.0,160.0,101650665.59016705,0.0
3.0,1.0,712.0,101635233.59016705,0.0
1.0,0.0,300.0,101630664.59016705,0.0
0.0,3.0,152.0,101531009.59016705,0.0
0.0,0.0,156.0,101533431.59016705,0.0
42.0,15.0,788.0,101480096.59016705,0.0
0.0,0.0,124.0,101484772.59016705,0.0
5.0,5.0,1396.0,101480496.59016705,0.0
0.0,0.0,70772.0,101476420.59016705,0.0
0.0,1.0,18481.0,101454715.59016705,0.0
2.0,5.0,156.0,101539519.59016705,0.0
0.0,0.0,140.0,101539518.59016705,0.0
1.0,1.0,152.0,101517850.59016705,0.0
2.0,0.0,211.0,101473356.59016705,0.0
3.0,17.0,156.0,101471567.59016705,0.0
0.0,0.0,908.0,101444379.59016705,0.0
0.0,0.0,877.0,101446828.59016705,0.0
7.0,0.0,152.0,101418310.59016705,0.0
75.0,64.0,156.0,101421477.59016705,0.0
51.0,6.0,168.0,101536389.59016705,0.0
7.0,8.0,108.0,101501446.59016705,0.0
1.0,0.0,108.0,101499575.59016705,0.0
0.0,0.0,0.0,101439072.59016705,0.0
0.0,0.0,51266.0,101427371.59016705,0.0
12.0,2.0,121.0,96238629.59016705,0.0
0.0,1.0,0.0,96234364.59016705,0.0
0.0,0.0,0.0,96132529.59016705,0.0
4.0,2.0,16.0,96135067.59016705,0.0
0.0,0.0,41.0,96088500.59016705,0.0
19.0,9.0,3341.0,96092498.59016705,0.0
3.0,1.0,0.0,96269426.59016705,0.0
1.0,3.0,92.0,96268944.59016705,0.0
4.0,9.0,0.0,96272397.59016705,0.0
36.0,27.0,0.0,96271978.59016705,0.0
2.0,4.0,24.0,96214274.59016705,0.0
10.0,7.0,30.0,96171507.59016705,0.0
0.0,0.0,0.0,96168054.59016705,0.0
1.0,0.0,8656.0,96168710.59016705,0.0
0.0,0.0,0.0,96168383.59016705,0.0
0.0,0.0,0.0,96173167.59016705,0.0
0.0,0.0,46832.0,96118782.59016705,0.0
0.0,0.0,7.0,96098950.59016705,0.0
2.0,0.0,189.0,96108178.59016705,0.0
0.0,0.0,41.0,96107707.59016705,0.0
0.0,4.0,807.0,96071842.59016705,0.0
11.0,0.0,3.0,96075478.59016705,0.0
9.0,4.0,1415.0,96073206.59016705,0.0
37.0,17.0,19004.0,97700453.59016705,0.0
424.0,118.0,23718.0,97690316.59016705,0.0
0.0,0.0,128.0,97688322.59016705,0.0
2.0,0.0,4636.0,97688250.59016705,0.0
2.0,1.0,7244.0,97677113.59016705,0.0
21.0,38.0,272.0,97674219.59016705,0.0
10.0,0.0,19356.0,97669723.59016705,0.0
0.0,0.0,2260.0,97706533.59016705,0.0
0.0,0.0,1012.0,97705763.59016705,0.0
2.0,0.0,820.0,97682934.59016705,0.0
3.0,6.0,204.0,97664712.59016705,0.0
4.0,0.0,6948.0,97665900.59016705,0.0
12.0,12.0,568.0,97663932.59016705,0.0
0.0,0.0,444.0,97647241.59016705,0.0
11.0,15.0,149.0,97647693.59016705,0.0
0.0,0.0,172.0,98634194.59016705,0.0
1.0,0.0,168.0,98618379.59016705,0.0
3.0,7.0,25088.0,98619680.59016705,0.0
0.0,0.0,21.0,98548361.59016705,0.0
0.0,0.0,140.0,98545207.59016705,0.0
0.0,0.0,2158.0,98544884.59016705,0.0
