Followers,Following,Bytes of Code,Seconds Since Creation,Stars
0.0,0.0,160.0,101868014.66434789,0.0
3.0,3.0,624.0,101875118.66434789,0.0
5.0,3.0,4.0,101817610.66434789,0.0
0.0,0.0,15.0,21576426.664347887,0.0
1.0,0.0,13.0,101901245.66434789,0.0
20.0,15.0,1096.0,101899289.66434789,0.0
0.0,0.0,13708.0,101853172.66434789,0.0
8.0,21.0,217.0,101854733.66434789,0.0
1.0,3.0,1.0,21527160.664347887,0.0
0.0,0.0,144.0,101788436.66434789,0.0
6.0,0.0,176.0,101541507.66434789,0.0
0.0,0.0,376.0,101541158.66434789,0.0
16.0,0.0,14.0,101536231.66434789,0.0
0.0,0.0,196.0,101543646.66434789,0.0
0.0,1.0,836.0,101512813.66434789,0.0
1.0,0.0,200.0,101515120.66434789,0.0
0.0,0.0,200.0,101515040.66434789,0.0
0.0,0.0,344.0,101483865.66434789,0.0
0.0,0.0,8.0,101488068.66434789,0.0
1.0,0.0,206492.0,101479955.66434789,0.0
7.0,13.0,106.0,101424858.66434789,0.0
13.0,20.0,124.0,101427183.66434789,0.0
2.0,0.0,6328.0,101429201.66434789,0.0
1.0,1.0,21747.0,101429015.66434789,0.0
8.0,22.0,13664.0,101374716.66434789,0.0
0.0,0.0,248.0,101379889.66434789,0.0
0.0,0.0,360.0,101370737.66434789,0.0
0.0,1.0,17172.0,101780757.66434789,0.0
0.0,0.0,4144.0,101780724.66434789,0.0
2.0,0.0,2978.0,101782958.66434789,0.0
1.0,1.0,284.0,101770669.66434789,0.0
0.0,0.0,128.0,101770571.66434789,0.0
9.0,10.0,3076.0,101767415.66434789,0.0
0.0,0.0,187.0,101770206.66434789,0.0
4.0,4.0,124.0,101762195.66434789,0.0
0.0,0.0,33064.0,101767778.66434789,0.0
86.0,1270.0,1184072.0,101756274.66434789,0.0
0.0,1.0,48244.0,101741939.66434789,0.0
1.0,0.0,124.0,101742565.66434789,0.0
9.0,0.0,344.0,101687980.66434789,0.0
1.0,2.0,144.0,101685612.66434789,0.0
1.0,3.0,840.0,101685128.66434789,0.0
0.0,0.0,591.0,101685004.66434789,0.0
0.0,0.0,140.0,101635060.66434789,0.0
0.0,0.0,152.0,101618408.66434789,0.0
0.0,1.0,16884.0,101621348.66434789,0.0
0.0,0.0,912.0,101620961.66434789,0.0
0.0,1.0,140.0,101520126.66434789,0.0
0.0,0.0,7.0,101524827.66434789,0.0
3.0,1.0,160.0,101523855.66434789,0.0
0.0,0.0,88739.0,101519984.66434789,0.0
3.0,0.0,3032.0,101504536.66434789,0.0
0.0,0.0,264.0,101503892.66434789,0.0
3.0,2.0,136.0,101505434.66434789,0.0
0.0,0.0,16910.0,101478314.66434789,0.0
0.0,0.0,264.0,101477961.66434789,0.0
0.0,1.0,12692.0,101476183.66434789,0.0
0.0,0.0,174.0,101475486.66434789,0.0
0.0,0.0,164.0,101443406.66434789,0.0
0.0,0.0,164.0,101446838.66434789,0.0
0.0,1.0,140.0,101443940.66434789,0.0
0.0,0.0,10.0,101443080.66434789,0.0
3.0,0.0,3092.0,101446904.66434789,0.0
2.0,0.0,632.0,101441112.66434789,0.0
0.0,0.0,140.0,101441562.66434789,0.0
9.0,6.0,12976.0,101442381.66434789,0.0
0.0,0.0,128.0,101442169.66434789,0.0
24.0,0.0,128.0,101406148.66434789,0.0
1.0,1.0,6136.0,101398755.66434789,0.0
0.0,1.0,128.0,101403982.66434789,0.0
0.0,0.0,333.0,101408161.66434789,0.0
3.0,5.0,48780.0,101401320.66434789,0.0
1.0,1.0,1228.0,101511634.66434789,0.0
0.0,2.0,148.0,101511561.66434789,0.0
1.0,0.0,2876.0,101511744.66434789,0.0
0.0,0.0,164.0,101510347.66434789,0.0
0.0,0.0,9596.0,101508843.66434789,0.0
1.0,0.0,16552.0,101463986.66434789,0.0
0.0,0.0,3.0,101460801.66434789,0.0
0.0,0.0,180.0,101461587.66434789,0.0
2.0,1.0,140.0,101463241.66434789,0.0
4.0,1.0,116.0,101458141.66434789,0.0
0.0,0.0,144961.0,101459191.66434789,0.0
24.0,18.0,579.0,101440073.66434789,0.0
0.0,0.0,108.0,101439395.66434789,0.0
2.0,6.0,7932.0,101437281.66434789,0.0
8.0,0.0,152.0,101410552.66434789,0.0
2.0,7.0,13136.0,101408382.66434789,0.0
0.0,0.0,3533.0,101409483.66434789,0.0
0.0,0.0,124.0,101413409.66434789,0.0
4.0,5.0,128.0,101411798.66434789,0.0
0.0,0.0,1684.0,101537855.66434789,0.0
0.0,0.0,172.0,101529919.66434789,0.0
0.0,0.0,423.0,101498911.66434789,0.0
28.0,22.0,204.0,101498767.66434789,0.0
0.0,0.0,152.0,101455928.66434789,0.0
1.0,0.0,117.0,101455887.66434789,0.0
2.0,0.0,248.0,101454244.66434789,0.0
0.0,0.0,292.0,101452005.66434789,0.0
0.0,0.0,124.0,101451923.66434789,0.0
0.0,0.0,1116.0,101458781.66434789,0.0
2.0,1.0,728.0,101431153.66434789,0.0
52.0,25.0,152.0,101417856.66434789,0.0
3.0,5.0,164.0,101418230.66434789,0.0
1.0,4.0,4176.0,101416622.66434789,0.0
0.0,0.0,0.0,96234075.66434789,0.0
